crash_dim_id,crash_id,crash_type
46526,19913008,Multiple
46527,19916025,Multiple
46528,19916065,Single
46529,19911521,Single
46530,19914033,Single
46531,19913293,Single
46532,19911290,Single
46533,19917043,Single
46534,19911559,Multiple
46535,19913235,Single
46536,19915066,Multiple
46537,19911368,Multiple
46538,19914089,Multiple
46539,19911277,Multiple
46540,19912325,Multiple
46541,19911209,Single
46542,19912225,Multiple
46543,19912256,Single
46544,19915010,Single
46545,19912036,Single
46546,19912129,Single
46547,19912280,Single
46548,19911562,Multiple
46549,19911005,Single
46550,19912088,Single
46551,19913335,Single
46552,19915145,Single
46553,19912199,Single
46554,19912226,Multiple
46555,19912153,Multiple
46556,19911124,Multiple
46557,19915065,Single
46558,19914015,Multiple
46559,19913096,Single
46560,19912321,Single
46561,19917049,Single
46562,19911483,Single
46563,19917039,Single
46564,19917033,Multiple
46565,19913337,Single
46566,19913121,Multiple
46567,19912435,Single
46568,19912330,Single
46569,19911372,Multiple
46570,19912146,Multiple
46571,19912390,Multiple
46572,19912260,Single
46573,19915176,Multiple
46574,19911441,Single
46575,19913341,Single
46576,19912045,Multiple
46577,19912392,Multiple
46578,19911346,Single
46579,19911086,Single
46580,19912268,Single
46581,19911560,Single
46582,19913044,Multiple
46583,19914009,Multiple
46584,19916039,Multiple
46585,19911288,Single
46586,19917022,Single
46587,19912077,Single
46588,19915186,Single
46589,19913105,Single
46590,19911220,Single
46591,19913014,Single
46592,19913013,Single
46593,19914044,Single
46594,19915175,Multiple
46595,19915002,Single
46596,19911345,Multiple
46597,19912069,Multiple
46598,19912071,Single
46599,19914162,Single
46600,19912378,Single
46601,19914018,Multiple
46602,19914116,Single
46603,19911111,Single
46604,19914061,Single
46605,19912047,Multiple
46606,19914079,Multiple
46607,19911447,Single
46608,19911237,Single
46609,19914152,Single
46610,19911198,Single
46611,19911472,Single
46612,19912326,Multiple
46613,19911216,Multiple
46614,19912393,Single
46615,19918002,Multiple
46616,19915154,Single
46617,19912428,Multiple
46618,19913110,Single
46619,19915130,Single
46620,19911060,Multiple
46621,19916047,Single
46622,19911568,Single
46623,19914064,Multiple
46624,19912222,Single
46625,19911016,Multiple
46626,19914041,Multiple
46627,19911062,Single
46628,19913185,Single
46629,19916011,Single
46630,19911075,Single
46631,19912164,Single
46632,19912184,Single
46633,19911067,Single
46634,19911363,Multiple
46635,19914013,Single
46636,19912398,Multiple
46637,19911139,Multiple
46638,19911293,Single
46639,19911342,Single
46640,19912270,Multiple
46641,19914163,Single
46642,19913130,Single
46643,19917050,Single
46644,19911200,Multiple
46645,19914070,Single
46646,19914119,Single
46647,19911566,Multiple
46648,19915019,Single
46649,19915079,Single
46650,19911482,Single
46651,19915022,Multiple
46652,19911403,Multiple
46653,19912139,Multiple
46654,19912017,Single
46655,19911324,Multiple
46656,19913046,Single
46657,19911113,Single
46658,19915014,Multiple
46659,19913091,Single
46660,19915100,Single
46661,19911430,Single
46662,19911136,Multiple
46663,19915067,Single
46664,19915051,Multiple
46665,19913268,Single
46666,19915109,Single
46667,19912020,Multiple
46668,19912308,Multiple
46669,19911303,Single
46670,19911036,Multiple
46671,19915088,Multiple
46672,19911547,Multiple
46673,19911331,Multiple
46674,19914026,Single
46675,19915084,Single
46676,19912054,Single
46677,19913324,Single
46678,19912402,Single
46679,19913163,Single
46680,19914077,Single
46681,19912432,Single
46682,19911304,Multiple
46683,19915053,Multiple
46684,19916007,Single
46685,19911406,Multiple
46686,19913137,Multiple
46687,19912005,Single
46688,19912377,Multiple
46689,19911208,Multiple
46690,19911097,Single
46691,19913313,Multiple
46692,19911474,Single
46693,19911310,Multiple
46694,19913305,Single
46695,19915072,Single
46696,19914113,Single
46697,19912109,Single
46698,19912099,Single
46699,19913069,Single
46700,19915164,Single
46701,19912405,Single
46702,19912166,Single
46703,19913257,Single
46704,19912163,Multiple
46705,19911049,Single
46706,19918009,Multiple
46707,19916062,Single
46708,19912032,Single
46709,19911263,Multiple
46710,19911162,Multiple
46711,19915177,Multiple
46712,19911195,Single
46713,19911380,Multiple
46714,19911291,Single
46715,19914076,Single
46716,19913114,Multiple
46717,19914017,Single
46718,19912053,Multiple
46719,19912227,Single
46720,19911419,Single
46721,19913088,Multiple
46722,19914002,Multiple
46723,19911554,Multiple
46724,19911344,Single
46725,19912395,Single
46726,19915108,Single
46727,19911296,Single
46728,19913333,Multiple
46729,19911462,Multiple
46730,19912073,Multiple
46731,19912152,Multiple
46732,19911226,Single
46733,19912248,Single
46734,19911076,Multiple
46735,19911045,Multiple
46736,19911155,Multiple
46737,19911335,Multiple
46738,19912364,Multiple
46739,19915034,Single
46740,19912191,Single
46741,19912132,Single
46742,19911100,Multiple
46743,19911027,Multiple
46744,19914157,Multiple
46745,19913100,Single
46746,19915095,Single
46747,19911397,Single
46748,19911274,Single
46749,19911427,Multiple
46750,19912009,Single
46751,19912089,Multiple
46752,19912375,Multiple
46753,19913273,Single
46754,19911558,Multiple
46755,19917036,Single
46756,19912247,Single
46757,19911417,Single
46758,19912365,Multiple
46759,19911544,Multiple
46760,19911516,Multiple
46761,19911461,Multiple
46762,19911422,Single
46763,19915082,Single
46764,19912014,Multiple
46765,19911295,Single
46766,19911248,Single
46767,19911101,Multiple
46768,19915058,Single
46769,19912306,Multiple
46770,19913023,Multiple
46771,19911006,Multiple
46772,19911046,Multiple
46773,19911577,Single
46774,19911239,Single
46775,19913229,Multiple
46776,19916006,Single
46777,19913144,Single
46778,19911527,Single
46779,19912212,Single
46780,19912255,Multiple
46781,19915142,Single
46782,19911450,Multiple
46783,19912113,Multiple
46784,19913242,Multiple
46785,19914088,Single
46786,19912320,Single
46787,19915046,Single
46788,19916010,Multiple
46789,19911508,Single
46790,19911471,Multiple
46791,19912332,Multiple
46792,19911207,Multiple
46793,19912095,Single
46794,19912372,Multiple
46795,19912126,Single
46796,19917006,Single
46797,19913032,Single
46798,19912421,Multiple
46799,19915166,Multiple
46800,19912008,Single
46801,19915004,Single
46802,19901500,Single
46803,19905153,Single
46804,19901662,Single
46805,19903137,Single
46806,19902437,Multiple
46807,19903036,Single
46808,19902306,Single
46809,19901182,Single
46810,19901479,Single
46811,19901403,Multiple
46812,19902108,Single
46813,19903303,Single
46814,19907053,Multiple
46815,19901282,Single
46816,19905107,Single
46817,19902131,Single
46818,19903219,Single
46819,19905167,Single
46820,19903114,Single
46821,19901216,Multiple
46822,19903343,Single
46823,19902319,Single
46824,19902313,Single
46825,19901498,Single
46826,19901044,Single
46827,19902444,Multiple
46828,19901505,Multiple
46829,19903243,Single
46830,19901132,Single
46831,19906016,Multiple
46832,19902168,Single
46833,19902218,Multiple
46834,19905027,Single
46835,19901695,Multiple
46836,19905086,Single
46837,19902035,Single
46838,19902188,Single
46839,19901304,Single
46840,19908002,Multiple
46841,19905157,Single
46842,19902148,Single
46843,19901123,Single
46844,19903072,Multiple
46845,19908019,Multiple
46846,19902380,Multiple
46847,19904023,Single
46848,19904067,Single
46849,19901305,Multiple
46850,19901583,Single
46851,19902226,Single
46852,19901010,Multiple
46853,19904029,Single
46854,19902230,Single
46855,19903179,Single
46856,19901438,Multiple
46857,19902321,Multiple
46858,19902349,Single
46859,19901098,Single
46860,19905133,Single
46861,19904159,Single
46862,19903277,Multiple
46863,19901528,Single
46864,19904025,Single
46865,19901345,Multiple
46866,19904150,Single
46867,19901685,Single
46868,19904187,Multiple
46869,19906011,Single
46870,19903052,Multiple
46871,19904160,Multiple
46872,19901268,Multiple
46873,19903287,Multiple
46874,19901337,Single
46875,19907046,Single
46876,19901541,Single
46877,19903077,Single
46878,19905081,Multiple
46879,19901549,Single
46880,19901670,Multiple
46881,19904114,Multiple
46882,19903207,Multiple
46883,19902295,Single
46884,19903104,Multiple
46885,19904129,Multiple
46886,19901568,Multiple
46887,19907029,Single
46888,19904178,Single
46889,19906013,Single
46890,19902034,Single
46891,19902145,Single
46892,19906019,Single
46893,19902247,Single
46894,19903103,Single
46895,19901663,Single
46896,19907020,Single
46897,19901136,Single
46898,19902429,Single
46899,19901110,Single
46900,19901373,Single
46901,19901397,Multiple
46902,19906039,Single
46903,19901261,Single
46904,19902072,Single
46905,19905169,Single
46906,19906044,Multiple
46907,19901514,Multiple
46908,19902407,Multiple
46909,19903141,Multiple
46910,19903189,Single
46911,19901322,Single
46912,19903022,Multiple
46913,19903088,Single
46914,19905075,Single
46915,19902276,Single
46916,19901208,Single
46917,19901060,Multiple
46918,19902198,Single
46919,19903338,Single
46920,19901272,Single
46921,19905013,Single
46922,19902095,Multiple
46923,19905138,Single
46924,19904137,Single
46925,19902361,Single
46926,19905059,Single
46927,19905100,Single
46928,19901642,Multiple
46929,19903272,Multiple
46930,19905051,Single
46931,19905072,Multiple
46932,19905069,Single
46933,19901593,Single
46934,19901606,Multiple
46935,19901019,Single
46936,19904105,Multiple
46937,19901534,Multiple
46938,19903166,Single
46939,19902334,Single
46940,19903157,Multiple
46941,19901289,Multiple
46942,19903329,Multiple
46943,19904181,Multiple
46944,19901035,Multiple
46945,19902234,Single
46946,19903164,Single
46947,19902270,Single
46948,19905094,Multiple
46949,19902086,Multiple
46950,19901684,Single
46951,19901340,Single
46952,19901221,Multiple
46953,19905161,Single
46954,19901283,Single
46955,19902177,Single
46956,19901511,Single
46957,19903108,Single
46958,19905055,Single
46959,19901356,Multiple
46960,19901147,Multiple
46961,19906029,Multiple
46962,19901597,Multiple
46963,19902176,Multiple
46964,19903020,Multiple
46965,19901313,Single
46966,19908016,Multiple
46967,19902281,Single
46968,19901456,Single
46969,19905158,Multiple
46970,19904171,Single
46971,19902003,Multiple
46972,19903261,Single
46973,19902439,Multiple
46974,19903330,Multiple
46975,19901452,Multiple
46976,19901442,Multiple
46977,19904018,Multiple
46978,19902355,Single
46979,19901302,Single
46980,19902277,Multiple
46981,19901517,Multiple
46982,19902240,Single
46983,19901331,Single
46984,19905159,Multiple
46985,19903196,Single
46986,19903027,Multiple
46987,19901408,Multiple
46988,19903188,Single
46989,19902264,Single
46990,19905140,Multiple
46991,19901157,Multiple
46992,19906022,Multiple
46993,19901150,Single
46994,19903007,Single
46995,19905056,Single
46996,19902160,Single
46997,19904127,Single
46998,19902229,Multiple
46999,19901610,Single
47000,19905025,Multiple
47001,19902144,Multiple
47002,19902242,Single
47003,19905057,Multiple
47004,19901094,Multiple
47005,19903176,Multiple
47006,19901595,Single
47007,19903237,Single
47008,19903033,Multiple
47009,19901062,Single
47010,19902017,Multiple
47011,19901101,Single
47012,19907039,Multiple
47013,19903175,Multiple
47014,19901402,Multiple
47015,19903307,Single
47016,19905023,Single
47017,19901492,Single
47018,19903139,Single
47019,19901162,Single
47020,19901386,Single
47021,19902153,Single
47022,19902201,Single
47023,19905101,Single
47024,19902283,Multiple
47025,19901423,Single
47026,19901469,Multiple
47027,19902069,Single
47028,19902110,Single
47029,19903073,Single
47030,19902460,Multiple
47031,19902001,Multiple
47032,19903025,Multiple
47033,19903100,Multiple
47034,19901516,Multiple
47035,19901107,Multiple
47036,19901251,Multiple
47037,19901436,Single
47038,19902120,Single
47039,19908008,Multiple
47040,19904024,Single
47041,19902064,Multiple
47042,19901100,Single
47043,19904046,Single
47044,19902451,Multiple
47045,19902255,Multiple
47046,19906006,Multiple
47047,19903236,Single
47048,19902197,Single
47049,19901679,Multiple
47050,19906043,Single
47051,19906062,Multiple
47052,19901070,Multiple
47053,19902186,Multiple
47054,19901082,Single
47055,19902079,Single
47056,19901450,Single
47057,19904027,Single
47058,19903111,Multiple
47059,19901260,Multiple
47060,19903140,Single
47061,19901383,Single
47062,19902291,Single
47063,19901521,Single
47064,19904088,Single
47065,19901193,Single
47066,19901468,Single
47067,19905048,Single
47068,19902237,Single
47069,19901589,Multiple
47070,19903145,Single
47071,19904037,Multiple
47072,19905028,Multiple
47073,19906012,Multiple
47074,19904179,Single
47075,19906018,Multiple
47076,19902010,Multiple
47077,19902392,Multiple
47078,19901669,Multiple
47079,19903146,Single
47080,19906048,Single
47081,19903336,Single
47082,19901039,Single
47083,19905141,Single
47084,19904004,Multiple
47085,19907010,Single
47086,19901027,Single
47087,19902048,Single
47088,19901561,Single
47089,19901584,Multiple
47090,19902346,Single
47091,19905117,Single
47092,19903285,Multiple
47093,19907013,Single
47094,19901028,Multiple
47095,19903275,Single
47096,19903191,Multiple
47097,19901253,Multiple
47098,19903078,Single
47099,19902402,Single
47100,19902164,Single
47101,19905006,Single
47102,19901053,Multiple
47103,19907047,Single
47104,19905064,Single
47105,19905099,Single
47106,19901177,Single
47107,19904091,Multiple
47108,19902142,Single
47109,19901065,Single
47110,19902374,Single
47111,19905121,Multiple
47112,19902056,Single
47113,19906021,Single
47114,19901312,Multiple
47115,19903091,Multiple
47116,19901682,Multiple
47117,19904135,Single
47118,19907044,Single
47119,19901057,Single
47120,19903252,Multiple
47121,19908009,Multiple
47122,19905038,Multiple
47123,19903051,Multiple
47124,19901439,Single
47125,19904035,Multiple
47126,19901696,Single
47127,19903324,Multiple
47128,19902370,Single
47129,19901557,Multiple
47130,19902004,Single
47131,19902006,Single
47132,19902239,Multiple
47133,19904156,Multiple
47134,19901444,Single
47135,19901055,Single
47136,19902105,Multiple
47137,19905012,Single
47138,19901429,Multiple
47139,19902054,Single
47140,19902245,Single
47141,19908024,Multiple
47142,19901103,Single
47143,19903035,Single
47144,19901691,Multiple
47145,19901088,Single
47146,19904098,Single
47147,19903172,Single
47148,19902425,Multiple
47149,19905018,Single
47150,19904143,Single
47151,19902303,Multiple
47152,19903279,Multiple
47153,19905015,Multiple
47154,19903300,Single
47155,19901472,Single
47156,19903255,Multiple
47157,19902211,Single
47158,19903083,Multiple
47159,19903093,Multiple
47160,19902463,Multiple
47161,19901512,Single
47162,19901254,Single
47163,19901533,Multiple
47164,19906003,Single
47165,19901467,Multiple
47166,19901273,Single
47167,19902265,Multiple
47168,19901455,Single
47169,19903234,Single
47170,19903061,Single
47171,19901017,Single
47172,19903169,Single
47173,19904147,Multiple
47174,19902353,Multiple
47175,19903019,Single
47176,19902018,Multiple
47177,19902376,Single
47178,19903038,Multiple
47179,19902207,Multiple
47180,19901431,Multiple
47181,19903079,Multiple
47182,19903181,Multiple
47183,19902196,Single
47184,19902133,Multiple
47185,19901079,Multiple
47186,19901218,Single
47187,19902305,Multiple
47188,19906057,Multiple
47189,19902489,Single
47190,19902377,Multiple
47191,19901658,Multiple
47192,19905019,Single
47193,19904183,Single
47194,19903229,Single
47195,19901674,Multiple
47196,19902022,Multiple
47197,19904056,Single
47198,19901288,Single
47199,19904103,Single
47200,19903319,Single
47201,19902212,Multiple
47202,19905070,Single
47203,19905165,Single
47204,19903306,Single
47205,19901238,Multiple
47206,19903273,Single
47207,19901081,Single
47208,19906020,Single
47209,19908012,Multiple
47210,19901655,Single
47211,19901666,Single
47212,19901460,Single
47213,19907022,Single
47214,19903074,Single
47215,19904068,Single
47216,19901252,Single
47217,19906041,Single
47218,19901266,Multiple
47219,19908017,Multiple
47220,19901590,Single
47221,19903168,Single
47222,19905106,Multiple
47223,19903037,Multiple
47224,19902418,Single
47225,19901471,Single
47226,19901054,Multiple
47227,19902137,Multiple
47228,19901018,Single
47229,19903107,Multiple
47230,19902163,Single
47231,19901124,Multiple
47232,19902271,Multiple
47233,19901319,Multiple
47234,19902400,Multiple
47235,19901290,Single
47236,19904050,Single
47237,19901475,Multiple
47238,19901237,Multiple
47239,19904118,Single
47240,19903167,Multiple
47241,19902275,Multiple
47242,19901214,Single
47243,19901536,Multiple
47244,19903128,Single
47245,19901380,Multiple
47246,19902214,Single
47247,19901547,Multiple
47248,19901542,Multiple
47249,19903200,Multiple
47250,19901072,Multiple
47251,19905152,Multiple
47252,19903156,Multiple
47253,19903004,Single
47254,19906010,Multiple
47255,19904141,Multiple
47256,19901539,Single
47257,19904182,Single
47258,19904010,Multiple
47259,19905105,Single
47260,19901659,Multiple
47261,19903057,Single
47262,19901404,Single
47263,19902192,Single
47264,19901697,Multiple
47265,19904054,Single
47266,19901586,Multiple
47267,19903102,Multiple
47268,19904087,Multiple
47269,19903233,Multiple
47270,19901210,Single
47271,19901629,Multiple
47272,19902047,Multiple
47273,19901440,Multiple
47274,19905110,Multiple
47275,19903316,Single
47276,19904084,Single
47277,19901398,Single
47278,19902083,Multiple
47279,19901092,Single
47280,19908015,Multiple
47281,19904112,Multiple
47282,19901529,Multiple
47283,19901692,Single
47284,19901344,Single
47285,19901690,Single
47286,19902316,Single
47287,19902323,Single
47288,19902404,Multiple
47289,19904048,Multiple
47290,19901548,Single
47291,19902330,Multiple
47292,19906058,Single
47293,19905074,Multiple
47294,19901285,Multiple
47295,19903280,Single
47296,19901362,Multiple
47297,19902101,Single
47298,19901652,Single
47299,19901478,Multiple
47300,19904085,Multiple
47301,19902060,Multiple
47302,19901563,Multiple
47303,19901628,Single
47304,19903328,Single
47305,19903256,Single
47306,19901445,Single
47307,19903247,Multiple
47308,19902208,Single
47309,19901160,Single
47310,19901693,Multiple
47311,19903312,Multiple
47312,19903271,Single
47313,19903342,Single
47314,19901006,Single
47315,19903159,Single
47316,19903163,Multiple
47317,19905077,Single
47318,19901554,Multiple
47319,19902065,Multiple
47320,19906008,Single
47321,19904001,Single
47322,19901090,Single
47323,19903313,Single
47324,19906063,Multiple
47325,19901457,Multiple
47326,19901280,Multiple
47327,19901199,Multiple
47328,19902324,Multiple
47329,19901493,Multiple
47330,19901176,Single
47331,19902011,Single
47332,19901026,Multiple
47333,19904076,Single
47334,19903262,Single
47335,19902259,Single
47336,19904175,Single
47337,19903283,Single
47338,19907005,Single
47339,19902152,Multiple
47340,19902189,Single
47341,19901371,Single
47342,19902088,Single
47343,19904086,Multiple
47344,19901116,Single
47345,19902132,Single
47346,19901349,Single
47347,19905150,Single
47348,19902428,Single
47349,19901513,Single
47350,19906032,Single
47351,19901389,Multiple
47352,19904117,Multiple
47353,19904121,Single
47354,19905151,Single
47355,19903067,Single
47356,19901265,Multiple
47357,19903095,Single
47358,19904071,Multiple
47359,19903186,Single
47360,19901616,Multiple
47361,19901630,Single
47362,19901309,Single
47363,19902103,Single
47364,19903257,Multiple
47365,19902448,Multiple
47366,19903084,Single
47367,19905082,Multiple
47368,19902438,Single
47369,19901687,Single
47370,19902002,Single
47371,19902055,Multiple
47372,19903134,Single
47373,19904140,Multiple
47374,19902202,Multiple
47375,19901327,Single
47376,19905118,Multiple
47377,19902025,Single
47378,19905178,Single
47379,19901675,Single
47380,19902244,Single
47381,19901242,Single
47382,19901416,Single
47383,19901215,Single
47384,19905134,Single
47385,19904073,Single
47386,19903143,Single
47387,19901286,Single
47388,19902467,Single
47389,19901488,Single
47390,19901051,Single
47391,19902436,Single
47392,19903131,Single
47393,19901437,Multiple
47394,19901323,Single
47395,19901485,Single
47396,19905175,Single
47397,19901587,Single
47398,19903294,Multiple
47399,19902419,Multiple
47400,19903185,Single
47401,19904072,Single
47402,19901531,Multiple
47403,19901665,Multiple
47404,19905132,Single
47405,19903151,Multiple
47406,19901112,Single
47407,19901544,Single
47408,19902224,Multiple
47409,19902041,Multiple
47410,19906023,Single
47411,19901250,Single
47412,19903040,Single
47413,19901196,Multiple
47414,19901377,Single
47415,19908007,Single
47416,19905091,Single
47417,19901671,Single
47418,19901049,Single
47419,19901486,Multiple
47420,19901161,Single
47421,19904007,Single
47422,19903028,Multiple
47423,19903032,Single
47424,19901387,Single
47425,19903082,Multiple
47426,19903269,Multiple
47427,19901502,Multiple
47428,19904167,Single
47429,19902338,Single
47430,19901166,Single
47431,19901188,Single
47432,19906004,Multiple
47433,19902457,Multiple
47434,19902449,Multiple
47435,19906047,Single
47436,19901419,Multiple
47437,19907028,Multiple
47438,19901009,Multiple
47439,19901333,Multiple
47440,19902151,Single
47441,19905003,Multiple
47442,19902162,Multiple
47443,19902397,Multiple
47444,19902310,Multiple
47445,19907033,Single
47446,19903096,Single
47447,19905114,Single
47448,19905024,Single
47449,19905115,Single
47450,19901120,Multiple
47451,19901097,Single
47452,19904144,Multiple
47453,19901076,Multiple
47454,19902304,Multiple
47455,19904168,Single
47456,19902195,Single
47457,19901347,Single
47458,19901293,Single
47459,19901316,Single
47460,19901278,Multiple
47461,19903318,Single
47462,19906033,Multiple
47463,19901111,Single
47464,19904041,Single
47465,19903345,Single
47466,19901624,Single
47467,19903282,Multiple
47468,19903278,Single
47469,19902113,Multiple
47470,19902219,Single
47471,19902040,Multiple
47472,19904125,Multiple
47473,19904028,Single
47474,19901601,Multiple
47475,19903125,Multiple
47476,19902261,Multiple
47477,19902062,Single
47478,19901617,Single
47479,19902116,Single
47480,19902187,Single
47481,19904096,Single
47482,19904058,Multiple
47483,19902135,Single
47484,19901318,Multiple
47485,19901553,Multiple
47486,19902181,Single
47487,19903034,Multiple
47488,19903068,Single
47489,19905173,Single
47490,19903119,Single
47491,19904128,Single
47492,19903087,Single
47493,19901368,Multiple
47494,19902215,Single
47495,19902278,Single
47496,19904155,Multiple
47497,19902382,Single
47498,19901489,Multiple
47499,19901365,Single
47500,19901565,Single
47501,19902368,Multiple
47502,19903099,Multiple
47503,19901358,Multiple
47504,19902342,Single
47505,19901537,Multiple
47506,19908022,Single
47507,19904134,Single
47508,19904119,Single
47509,19903062,Multiple
47510,19903210,Single
47511,19903331,Single
47512,19901077,Single
47513,19901578,Multiple
47514,19901171,Multiple
47515,19902492,Multiple
47516,19903299,Single
47517,19902286,Single
47518,19905147,Single
47519,19903305,Single
47520,19902092,Multiple
47521,19903161,Single
47522,19903017,Multiple
47523,19901482,Multiple
47524,19901453,Single
47525,19907023,Single
47526,19905111,Single
47527,19903193,Single
47528,19903190,Multiple
47529,19903245,Multiple
47530,19902121,Multiple
47531,19904152,Single
47532,19901558,Single
47533,19901108,Single
47534,19905154,Multiple
47535,19904052,Single
47536,19905014,Single
47537,19902127,Multiple
47538,19901005,Multiple
47539,19904153,Multiple
47540,19907009,Single
47541,19901390,Single
47542,19901551,Single
47543,19901095,Single
47544,19901621,Single
47545,19907049,Single
47546,19901353,Single
47547,19904045,Multiple
47548,19906014,Multiple
47549,19901688,Single
47550,19903209,Single
47551,19901560,Multiple
47552,19901085,Multiple
47553,19905083,Multiple
47554,19902158,Single
47555,19903120,Multiple
47556,19904102,Single
47557,19902435,Multiple
47558,19902472,Single
47559,19907001,Single
47560,19902250,Single
47561,19903286,Single
47562,19903085,Single
47563,19905135,Single
47564,19901422,Single
47565,19901441,Single
47566,19901197,Single
47567,19902190,Multiple
47568,19904031,Single
47569,19902398,Single
47570,19903148,Single
47571,19903228,Single
47572,19902248,Multiple
47573,19901635,Single
47574,19904032,Single
47575,19901206,Single
47576,19903129,Single
47577,19903326,Multiple
47578,19902146,Multiple
47579,19901235,Single
47580,19902383,Multiple
47581,19901374,Single
47582,19901084,Single
47583,19901264,Multiple
47584,19903224,Single
47585,19903202,Multiple
47586,19901075,Multiple
47587,19904170,Single
47588,19903291,Multiple
47589,19904116,Single
47590,19902184,Single
47591,19901303,Single
47592,19902161,Single
47593,19901061,Single
47594,19901466,Multiple
47595,19901281,Multiple
47596,19901375,Multiple
47597,19901164,Multiple
47598,19904146,Multiple
47599,19904093,Single
47600,19901585,Single
47601,19901401,Multiple
47602,19903340,Single
47603,19907042,Multiple
47604,19904063,Multiple
47605,19902406,Multiple
47606,19903180,Multiple
47607,19901104,Single
47608,19905036,Multiple
47609,19902112,Single
47610,19901025,Single
47611,19902126,Multiple
47612,19902225,Single
47613,19901701,Single
47614,19901012,Single
47615,19901308,Single
47616,19902411,Multiple
47617,19901184,Single
47618,19902249,Single
47619,19901582,Single
47620,19901198,Multiple
47621,19902183,Single
47622,19901114,Multiple
47623,19903335,Single
47624,19903268,Multiple
47625,19903016,Single
47626,19904022,Single
47627,19903086,Multiple
47628,19904151,Multiple
47629,19903347,Single
47630,19901367,Single
47631,19902320,Single
47632,19901032,Single
47633,19901297,Single
47634,19906034,Single
47635,19904059,Multiple
47636,19903055,Multiple
47637,19903192,Multiple
47638,19901641,Multiple
47639,19907015,Single
47640,19902180,Single
47641,19901024,Multiple
47642,19901633,Multiple
47643,19903183,Multiple
47644,19903123,Single
47645,19901244,Single
47646,19908011,Multiple
47647,19902372,Single
47648,19901141,Single
47649,19902352,Single
47650,19903253,Single
47651,19901279,Single
47652,19902073,Single
47653,19907002,Single
47654,19908023,Single
47655,19905005,Single
47656,19901571,Multiple
47657,19901336,Multiple
47658,19907032,Single
47659,19904162,Single
47660,19902414,Multiple
47661,19903056,Multiple
47662,19903205,Single
47663,19901042,Multiple
47664,19901579,Single
47665,19907031,Single
47666,19903321,Single
47667,19903232,Single
47668,19901105,Single
47669,19901562,Multiple
47670,19901083,Single
47671,19902285,Multiple
47672,19903222,Single
47673,19903150,Single
47674,19905050,Single
47675,19902043,Multiple
47676,19903225,Multiple
47677,19903046,Multiple
47678,19901241,Multiple
47679,19901415,Single
47680,19901020,Single
47681,19902391,Single
47682,19901023,Multiple
47683,19902223,Multiple
47684,19908021,Multiple
47685,19901619,Single
47686,19901357,Multiple
47687,19902078,Multiple
47688,19901424,Single
47689,19901465,Single
47690,19901649,Multiple
47691,19901190,Multiple
47692,19902104,Single
47693,19904043,Multiple
47694,19901523,Multiple
47695,19905061,Multiple
47696,19903101,Single
47697,19901700,Single
47698,19901041,Multiple
47699,19903216,Multiple
47700,19902150,Multiple
47701,19904095,Multiple
47702,19903211,Single
47703,19901185,Single
47704,19908020,Single
47705,19901495,Single
47706,19903030,Single
47707,19901473,Multiple
47708,19904016,Single
47709,19902204,Single
47710,19907012,Single
47711,19902365,Multiple
47712,19901496,Multiple
47713,19901183,Single
47714,19901420,Single
47715,19906040,Single
47716,19901657,Single
47717,19903322,Single
47718,19904165,Multiple
47719,19904100,Multiple
47720,19901128,Multiple
47721,19902485,Single
47722,19901219,Single
47723,19905166,Single
47724,19903092,Single
47725,19903231,Multiple
47726,19901510,Multiple
47727,19905174,Multiple
47728,19902367,Multiple
47729,19902445,Multiple
47730,19903050,Single
47731,19901109,Multiple
47732,19902434,Single
47733,19902432,Single
47734,19902068,Multiple
47735,19902019,Multiple
47736,19902477,Single
47737,19902332,Multiple
47738,19901172,Multiple
47739,19903297,Single
47740,19902403,Single
47741,19905145,Single
47742,19901137,Single
47743,19901269,Single
47744,19903031,Multiple
47745,19905035,Single
47746,19904065,Single
47747,19904039,Single
47748,19902474,Multiple
47749,19908004,Single
47750,19901001,Single
47751,19901226,Single
47752,19901395,Multiple
47753,19901191,Single
47754,19903178,Single
47755,19907021,Single
47756,19908010,Multiple
47757,19901594,Multiple
47758,19901407,Multiple
47759,19904106,Multiple
47760,19904139,Single
47761,19905040,Single
47762,19901271,Single
47763,19903304,Single
47764,19904094,Single
47765,19902322,Single
47766,19905130,Multiple
47767,19901256,Multiple
47768,19901399,Multiple
47769,19905143,Single
47770,19905090,Single
47771,19907016,Single
47772,19902007,Single
47773,19903267,Single
47774,19901654,Multiple
47775,19903048,Single
47776,19902426,Multiple
47777,19901363,Multiple
47778,19902205,Multiple
47779,19905097,Multiple
47780,19902297,Multiple
47781,19903008,Multiple
47782,19901481,Multiple
47783,19903281,Multiple
47784,19903045,Single
47785,19901527,Single
47786,19901119,Single
47787,19901393,Single
47788,19901089,Multiple
47789,19901653,Multiple
47790,19903126,Multiple
47791,19902340,Multiple
47792,19904107,Multiple
47793,19904055,Single
47794,19901262,Multiple
47795,19907011,Single
47796,19907026,Multiple
47797,19901037,Single
47798,19902175,Single
47799,19908003,Multiple
47800,19902475,Multiple
47801,19902136,Single
47802,19901504,Single
47803,19902258,Single
47804,19903254,Multiple
47805,19907014,Multiple
47806,19902233,Single
47807,19901179,Single
47808,19901146,Multiple
47809,19901462,Multiple
47810,19901525,Single
47811,19901212,Multiple
47812,19905066,Single
47813,19902008,Single
47814,19904180,Multiple
